Pore Area (µm²),Equivalent Diameter (µm)
1.4648377134199637,1.3656827242612875
5.015959442922906,2.527156092827905
1.3316706485636034,1.3021273863621412
5.593016723967134,2.6685670438121027
1.7755608647514711,1.5035671940707322
1.9087279296078314,1.5589316470317631
9.676806712895518,3.510112957387163
1.4648377134199637,1.3656827242612875
2.7077303187459933,1.8567685150028115
1.6867828215138976,1.4654960224208895
1.6867828215138976,1.4654960224208895
2.7077303187459933,1.8567685150028115
2.0862840160829785,1.6298280003809416
9.543639648039157,3.48587713503873
2.840897383602354,1.9018787793487724
7.501744653574966,3.0905530164417554
3.4623436862653687,2.0996173219939824
3.817455859215663,2.204662278044946
6.658353242818017,2.9116453512698808
1.5536157566575373,1.406458324551431
7.634911718431326,3.1178632940635262
1.3760596701823902,1.3236516112600947
5.415460637491987,2.625867216104328
1.7755608647514711,1.5035671940707322
1.9087279296078314,1.5589316470317631
3.018453470077501,1.960411773593943
2.397007167414486,1.7469872107619284
4.0394009673095965,2.267845904954754
30.45086883048773,6.226656435561573
3.5955107511217292,2.139613626767369
1.7755608647514711,1.5035671940707322
8.567081172425848,3.302718052103248
2.1306730377017655,1.647075337834576
114.4792867548511,12.073092186732973
1.598004778276324,1.4264090845115793
1.997505972845405,1.594773838345567
3.5067327078841557,2.1130335436273433
1.7311718431326844,1.484653646278684
1.5536157566575373,1.406458324551431
1.7755608647514711,1.5035671940707322
1.6867828215138976,1.4654960224208895
6.436408134724083,2.8627066498657854
7.013465415768311,2.9882806951470697
4.350124118641104,2.353454918276543
4.1281790105471705,2.2926318422228924
2.7077303187459933,1.8567685150028115
30.006978614299864,6.181106032883511
2.2638401025581256,1.697766397810462
2.0862840160829785,1.6298280003809416
1.3760596701823902,1.3236516112600947
5.992517918536215,2.762229314596157
3.2847875997902216,2.0450724848055164
15.891269739525667,4.498154404688363
2.2638401025581256,1.697766397810462
1.7755608647514711,1.5035671940707322
1.819949886370258,1.5222457635884157
3.7286778159780893,2.1788758672489914
2.352618145795699,1.7307358137187197
7.501744653574966,3.0905530164417554
2.9740644484587144,1.9459435922884831
2.0862840160829785,1.6298280003809416
2.840897383602354,1.9018787793487724
1.6423937998951108,1.4460846220240036
1.5536157566575373,1.406458324551431
1.3316706485636034,1.3021273863621412
3.684288794359303,2.1658675368551283
1.598004778276324,1.4264090845115793
8.300747042713128,3.2509751438031347
2.9296754268399274,1.9313670305489483
1.9531169512266182,1.5769545769597515
4.350124118641104,2.353454918276543
2.5745632538896333,1.8105346572972074
12.029424858691216,3.9136095143110348
1.6423937998951108,1.4460846220240036
6.791520307674377,2.9406176603909144
2.885286405221141,1.9166796156411534
10.564587145271254,3.6675945968931907
1.9531169512266182,1.5769545769597515
3.2847875997902216,2.0450724848055164
5.015959442922906,2.527156092827905
3.373565643027795,2.0725243505114475
1.997505972845405,1.594773838345567
