Pore Area (µm²),Equivalent Diameter (µm)
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.5535979289468819,0.8395610609232999
0.04258445607283707,0.232852342618608
1.0220269457480897,1.1407388496546291
4.982381360521937,2.5186831827699
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
7.196773076309465,3.0270804540419043
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.9794424896752526,1.116720605007534
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.25550673643702243,0.5703694248273146
0.4258445607283707,0.7363437611806976
1.4052870504036232,1.3376348695657307
0.2980911925098595,0.6160693907676433
1.0220269457480897,1.1407388496546291
0.12775336821851122,0.4033120880768649
3.108665293317106,1.989491287439348
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
11.412634227520334,3.8119571361804327
3.662263222263988,2.159383791227426
0.5110134728740449,0.8066241761537298
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.34067564858269656,0.6586058819231642
0.5110134728740449,0.8066241761537298
0.04258445607283707,0.232852342618608
0.2980911925098595,0.6160693907676433
0.17033782429134828,0.465704685237216
0.638766841092556,0.9018332450872524
2.8531585568800835,1.9059785680902164
0.08516891214567414,0.3293029409615821
0.17033782429134828,0.465704685237216
0.34067564858269656,0.6586058819231642
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.21292228036418534,0.5206736668152789
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
1.74596269898632,1.4909824787642267
0.12775336821851122,0.4033120880768649
0.12775336821851122,0.4033120880768649
0.638766841092556,0.9018332450872524
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.6813512971653931,0.931409370474432
0.4258445607283707,0.7363437611806976
1.192364770039438,1.2321387815352867
0.21292228036418534,0.5206736668152789
0.12775336821851122,0.4033120880768649
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.08516891214567414,0.3293029409615821
0.34067564858269656,0.6586058819231642
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.4258445607283707,0.7363437611806976
2.512482908297387,1.7885727813861654
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.08516891214567414,0.3293029409615821
0.17033782429134828,0.465704685237216
0.3832601046555336,0.6985570278558241
0.08516891214567414,0.3293029409615821
0.3832601046555336,0.6985570278558241
0.04258445607283707,0.232852342618608
0.46842901680120774,0.7722838520212045
0.04258445607283707,0.232852342618608
0.8091046653839044,1.0149798302412214
0.17033782429134828,0.465704685237216
0.8516891214567414,1.0413473336305579
0.2980911925098595,0.6160693907676433
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
3.108665293317106,1.989491287439348
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
9.070489143514296,3.3983680594681585
0.4258445607283707,0.7363437611806976
1.192364770039438,1.2321387815352867
0.04258445607283707,0.232852342618608
1.277533682185112,1.2753848062013315
1.5330404186221345,1.3971140557116482
0.17033782429134828,0.465704685237216
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.17033782429134828,0.465704685237216
0.08516891214567414,0.3293029409615821
0.12775336821851122,0.4033120880768649
0.08516891214567414,0.3293029409615821
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
7.324526444527976,3.0538298439224576
0.04258445607283707,0.232852342618608
2.7254051886615724,1.862818740948864
0.08516891214567414,0.3293029409615821
2.6402362765158984,1.8334811792610155
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.4258445607283707,0.7363437611806976
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.5535979289468819,0.8395610609232999
0.12775336821851122,0.4033120880768649
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
14.563883976910278,4.306194724386831
0.2980911925098595,0.6160693907676433
43.60648301858516,7.451274963795456
0.17033782429134828,0.465704685237216
4.726874624084915,2.453251657370289
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.12775336821851122,0.4033120880768649
0.12775336821851122,0.4033120880768649
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
1.5756248746949715,1.416385504772632
0.21292228036418534,0.5206736668152789
0.2980911925098595,0.6160693907676433
0.25550673643702243,0.5703694248273146
0.04258445607283707,0.232852342618608
1.4052870504036232,1.3376348695657307
0.08516891214567414,0.3293029409615821
1.5756248746949715,1.416385504772632
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
2.938327469025758,1.9342168257321046
0.4258445607283707,0.7363437611806976
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.46842901680120774,0.7722838520212045
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.8516891214567414,1.0413473336305579
0.08516891214567414,0.3293029409615821
0.7665202093110672,0.9879088228847461
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.17033782429134828,0.465704685237216
0.4258445607283707,0.7363437611806976
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.6813512971653931,0.931409370474432
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.7665202093110672,0.9879088228847461
0.04258445607283707,0.232852342618608
1.4904559625492975,1.3775730366133319
0.04258445607283707,0.232852342618608
1.4478715064764605,1.3577508084111394
0.12775336821851122,0.4033120880768649
0.34067564858269656,0.6586058819231642
0.08516891214567414,0.3293029409615821
0.17033782429134828,0.465704685237216
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.5110134728740449,0.8066241761537298
0.34067564858269656,0.6586058819231642
0.7239357532382302,0.9600748037890335
0.2980911925098595,0.6160693907676433
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
1.3627025943307862,1.3172117638463283
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.12775336821851122,0.4033120880768649
1.0220269457480897,1.1407388496546291
0.4258445607283707,0.7363437611806976
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
1.6607937868406457,1.454162413575585
0.2980911925098595,0.6160693907676433
0.08516891214567414,0.3293029409615821
0.12775336821851122,0.4033120880768649
1.4052870504036232,1.3376348695657307
0.34067564858269656,0.6586058819231642
0.17033782429134828,0.465704685237216
10.773867386427778,3.703743242468668
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.8516891214567414,1.0413473336305579
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
1.0220269457480897,1.1407388496546291
0.04258445607283707,0.232852342618608
0.46842901680120774,0.7722838520212045
0.12775336821851122,0.4033120880768649
1.149780313966601,1.2099362642305946
0.12775336821851122,0.4033120880768649
0.25550673643702243,0.5703694248273146
0.04258445607283707,0.232852342618608
0.638766841092556,0.9018332450872524
0.04258445607283707,0.232852342618608
0.34067564858269656,0.6586058819231642
0.12775336821851122,0.4033120880768649
0.596182385019719,0.8712536877865313
13.79736376759921,4.191342167134945
0.08516891214567414,0.3293029409615821
3.9603544147738474,2.245546671092931
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
2.2143917157875275,1.6791221218465997
0.12775336821851122,0.4033120880768649
0.12775336821851122,0.4033120880768649
1.0220269457480897,1.1407388496546291
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
1.277533682185112,1.2753848062013315
0.46842901680120774,0.7722838520212045
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.5535979289468819,0.8395610609232999
0.34067564858269656,0.6586058819231642
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
3.7900165904824994,2.1967246068191275
2.1292228036418535,1.6465147048079105
0.638766841092556,0.9018332450872524
13.6696103993807,4.171892678583011
0.46842901680120774,0.7722838520212045
0.04258445607283707,0.232852342618608
0.7665202093110672,0.9879088228847461
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.17033782429134828,0.465704685237216
0.2980911925098595,0.6160693907676433
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
15.884002115168228,4.497125706680786
0.17033782429134828,0.465704685237216
2.2569761718603645,1.6951906422398635
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.21292228036418534,0.5206736668152789
8.687229038858762,3.3257966784586537
0.08516891214567414,0.3293029409615821
0.12775336821851122,0.4033120880768649
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.5110134728740449,0.8066241761537298
0.25550673643702243,0.5703694248273146
0.08516891214567414,0.3293029409615821
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
6.472837323071235,2.870796482924554
0.7665202093110672,0.9879088228847461
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.08516891214567414,0.3293029409615821
0.2980911925098595,0.6160693907676433
0.08516891214567414,0.3293029409615821
9.837009352825364,3.539049209879244
0.04258445607283707,0.232852342618608
1.4478715064764605,1.3577508084111394
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.25550673643702243,0.5703694248273146
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
1.4052870504036232,1.3376348695657307
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.5110134728740449,0.8066241761537298
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.25550673643702243,0.5703694248273146
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.7239357532382302,0.9600748037890335
0.596182385019719,0.8712536877865313
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.25550673643702243,0.5703694248273146
0.7239357532382302,0.9600748037890335
1.4904559625492975,1.3775730366133319
0.04258445607283707,0.232852342618608
8.346553390276066,3.2599327966605123
0.12775336821851122,0.4033120880768649
0.8942735775295785,1.067063485797563
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.2980911925098595,0.6160693907676433
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.34067564858269656,0.6586058819231642
0.04258445607283707,0.232852342618608
0.8942735775295785,1.067063485797563
0.04258445607283707,0.232852342618608
1.4052870504036232,1.3376348695657307
0.04258445607283707,0.232852342618608
0.9368580336024155,1.0921742975301238
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.3832601046555336,0.6985570278558241
0.04258445607283707,0.232852342618608
1.7033782429134827,1.472687522361395
0.46842901680120774,0.7722838520212045
2.7254051886615724,1.862818740948864
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.21292228036418534,0.5206736668152789
0.17033782429134828,0.465704685237216
0.25550673643702243,0.5703694248273146
39.22028404308294,7.066598658435237
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.5535979289468819,0.8395610609232999
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.25550673643702243,0.5703694248273146
0.3832601046555336,0.6985570278558241
1.5330404186221345,1.3971140557116482
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
2.5976518204430614,1.8186349334710883
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.04258445607283707,0.232852342618608
0.25550673643702243,0.5703694248273146
2.555067364370224,1.8036664901745048
0.25550673643702243,0.5703694248273146
1.0646114018209267,1.16426171309304
1.4904559625492975,1.3775730366133319
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
3.066080837244269,1.9758176457694923
1.4478715064764605,1.3577508084111394
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.25550673643702243,0.5703694248273146
0.08516891214567414,0.3293029409615821
0.08516891214567414,0.3293029409615821
0.12775336821851122,0.4033120880768649
0.12775336821851122,0.4033120880768649
1.234949226112275,1.2539482407285538
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.17033782429134828,0.465704685237216
0.5110134728740449,0.8066241761537298
0.7665202093110672,0.9879088228847461
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
2.512482908297387,1.7885727813861654
0.638766841092556,0.9018332450872524
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.6813512971653931,0.931409370474432
0.04258445607283707,0.232852342618608
0.34067564858269656,0.6586058819231642
0.596182385019719,0.8712536877865313
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.7665202093110672,0.9879088228847461
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.4258445607283707,0.7363437611806976
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.5535979289468819,0.8395610609232999
0.21292228036418534,0.5206736668152789
37.00589232729541,6.864209022117848
0.21292228036418534,0.5206736668152789
0.08516891214567414,0.3293029409615821
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
2.2569761718603645,1.6951906422398635
0.04258445607283707,0.232852342618608
1.4052870504036232,1.3376348695657307
0.5110134728740449,0.8066241761537298
0.8516891214567414,1.0413473336305579
19.205589688849518,4.945029451054978
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.21292228036418534,0.5206736668152789
0.08516891214567414,0.3293029409615821
0.08516891214567414,0.3293029409615821
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
10.731282930354942,3.6964163446058604
3.023496381171432,1.9620487139393676
0.21292228036418534,0.5206736668152789
0.12775336821851122,0.4033120880768649
7.111604164163791,3.009115426220236
0.04258445607283707,0.232852342618608
0.17033782429134828,0.465704685237216
0.08516891214567414,0.3293029409615821
0.5535979289468819,0.8395610609232999
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
0.17033782429134828,0.465704685237216
0.17033782429134828,0.465704685237216
1.234949226112275,1.2539482407285538
0.12775336821851122,0.4033120880768649
5.024965816594774,2.5294238847276835
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
19.801772073869238,5.021195003212156
0.04258445607283707,0.232852342618608
1.234949226112275,1.2539482407285538
0.12775336821851122,0.4033120880768649
0.34067564858269656,0.6586058819231642
1.9163005232776682,1.5620210004458368
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
0.12775336821851122,0.4033120880768649
0.12775336821851122,0.4033120880768649
0.04258445607283707,0.232852342618608
0.08516891214567414,0.3293029409615821
1.9588849793505052,1.5792814249831428
0.04258445607283707,0.232852342618608
0.04258445607283707,0.232852342618608
